conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
South Coast-South,El Camino,Zachary Bates,27,CG,CG,,30.8,65.4,3.3,0.1,0.4
South Coast-South,LA Harbor,Aidan Corob,9,s-PG,s-PG,,58.2,35.1,6.0,0.1,0.7
South Coast-South,LA Harbor,Amir Woodmore,8,WF,WF,,0.5,1.3,60.7,36.7,0.7
South Coast-South,LA Harbor,Blake Ballard,9,WF,WF,,1.2,15.1,57.7,10.7,15.3
South Coast-South,LA Harbor,Chase Nelson,27,WG,WG,,14.0,41.6,33.4,8.1,2.8
South Coast-South,LA Harbor,Christian Martinez,25,s-PG,s-PG,,82.0,17.8,0.2,0.0,0.0
South Coast-South,LA Harbor,David Garcia,17,s-PG,s-PG,,58.4,28.9,12.2,0.1,0.4
South Coast-South,LA Harbor,Elia Mageo,27,CG,CG,,22.9,72.4,3.5,0.1,1.0
South Coast-South,LA Harbor,Ijezie Anopueme,26,S-PF,S-PF,,0.3,2.0,33.2,62.6,1.9
South Coast-South,LA Harbor,Marques Calcote,27,CG,CG,,23.4,62.4,13.0,0.9,0.2
South Coast-South,LA Harbor,Max Majcher,23,CG,CG,,15.4,74.6,7.6,0.0,2.4
South Coast-South,LA Harbor,Osahon Ero,19,s-PG,s-PG,,73.2,18.6,7.1,0.3,0.8
South Coast-South,LA Harbor,Raymond Sims,27,WG,WG,,11.3,40.1,38.5,3.7,6.5
South Coast-South,LA Harbor,Sheldon Terry,16,S-PF,S-PF,,0.4,1.6,44.0,52.9,1.1
South Coast-South,LA Harbor,Timothy Lofton,25,S-PF,S-PF,,0.1,1.5,25.8,68.4,4.1
South Coast-South,LA Harbor,Yel Deng,9,WF,WF,,0.3,0.9,51.3,45.1,2.4
South Coast-South,LA Southwest,Alusine Barrie,27,WG,WG,,18.2,22.6,42.2,16.8,0.3
South Coast-South,LA Southwest,Chidi Obichere,17,WG,WG,,10.3,76.1,4.1,7.0,2.6
South Coast-South,LA Southwest,Jayvon Fisher,15,PG,PG,,90.0,8.5,1.4,0.0,0.1
South Coast-South,LA Southwest,Joel Baez,27,CG,CG,,32.4,58.3,9.0,0.2,0.2
South Coast-South,LA Southwest,Justin Haynes,29,PF/C,PF/C,,0.0,0.0,1.0,98.4,0.5
South Coast-South,LA Southwest,Kailen Arnold,17,WG,WG,,10.8,29.3,54.1,2.3,3.5
South Coast-South,LA Southwest,King Sutton,16,CG,CG,,34.9,50.1,13.3,0.4,1.4
South Coast-South,LA Southwest,Martice Mitchell,22,PF/C,PF/C,,1.0,12.6,8.8,1.3,76.4
South Coast-South,LA Southwest,Omar Gardner,29,WG,WG,,15.2,46.0,31.0,5.6,2.2
South Coast-South,LA Southwest,Omarion Shackleford,17,CG,CG,,22.5,55.3,16.4,2.3,3.6
South Coast-South,LA Southwest,Solomon Ray,28,C,C,,0.0,0.1,0.1,0.3,99.5
South Coast-South,Long Beach,Andrew Argyros,22,WG,WG,,18.4,34.3,36.8,2.0,8.4
South Coast-South,Long Beach,Anthony Tuner,6,CG,CG,,29.4,48.1,17.5,0.3,4.6
South Coast-South,Long Beach,Brandon Cerda,28,CG,CG,,39.2,59.7,0.9,0.1,0.1
South Coast-South,Long Beach,Dennis Redmond Jr,11,WG,WG,,12.6,14.9,58.9,9.7,3.9
South Coast-South,Long Beach,Eric Bonales,21,CG,CG,,42.9,42.6,12.2,0.4,1.9
South Coast-South,Long Beach,Franklyn Chambers,28,CG,CG,,10.6,86.1,1.9,1.2,0.2
South Coast-South,Long Beach,Jacob Topete,28,CG,CG,,31.0,65.7,3.2,0.0,0.0
South Coast-South,Long Beach,Jerome Wilson,15,CG,CG,,35.3,48.2,12.1,0.9,3.5
South Coast-South,Long Beach,Kane Young,28,CG,CG,,32.4,53.9,12.7,0.5,0.5
South Coast-South,Long Beach,Kason White,28,WF,WF,,1.5,12.8,65.1,17.3,3.2
South Coast-South,Long Beach,Kunique Yandall Parker,28,PF/C,PF/C,,0.0,0.3,17.5,62.8,19.4
South Coast-South,Long Beach,Major Hurley,25,WG,WG,,15.6,8.3,58.5,14.0,3.6
South Coast-South,Long Beach,Travin Thompson,27,PF/C,PF/C,,0.0,0.2,6.2,79.5,14.1
WSC North,Allan Hancock,Assad Madassalia,30,C,C,,0.0,0.0,0.0,1.3,98.7
WSC North,Allan Hancock,Ay-Keen Richardson,29,CG,CG,,38.1,38.7,17.0,1.3,4.9
WSC North,Allan Hancock,Elijah Allen,15,s-PG,s-PG,,58.3,31.7,9.4,0.1,0.4
WSC North,Allan Hancock,Jaden Pena,31,PF/C,PF/C,,0.0,0.1,13.2,85.1,1.5
WSC North,Allan Hancock,Jahki Parrinello,31,CG,CG,,45.0,50.2,4.5,0.2,0.1
WSC North,Allan Hancock,Jaren Johnson,29,CG,CG,,49.4,7.5,39.6,3.0,0.5
WSC North,Allan Hancock,Jeremyah Aquino,31,s-PG,s-PG,,70.2,29.3,0.5,0.0,0.0
WSC North,Allan Hancock,Messiah Darden-Bright,15,PF/C,PF/C,,4.6,9.3,33.8,10.9,41.3
WSC North,Allan Hancock,Mylo Santos,31,WG,WG,,8.8,66.1,5.3,14.6,5.2
WSC North,Allan Hancock,Noah Haaland,30,WF,WF,,0.5,3.3,64.2,29.7,2.3
WSC North,Allan Hancock,Riley Real,7,s-PG,s-PG,,75.9,20.2,3.4,0.1,0.5
WSC North,Allan Hancock,River Ortiz,27,s-PG,s-PG,,57.5,36.0,5.5,0.1,1.0
WSC North,Allan Hancock,Taevon Pierre-Louis,31,WG,WG,,5.5,26.7,24.4,19.3,24.2
WSC North,Cuesta,Angel Castellanos,27,CG,CG,,45.5,41.9,9.7,0.3,2.5
WSC North,Cuesta,Drew Ardouin,28,CG,CG,,18.8,76.3,3.7,0.4,0.9
WSC North,Cuesta,Ethan Walker,24,PF/C,PF/C,,0.0,0.0,2.8,92.3,4.9
WSC North,Cuesta,Ignacio Diaz,27,CG,CG,,25.5,61.6,11.5,0.2,1.2
WSC North,Cuesta,Jabral Ray,25,s-PG,s-PG,,65.4,31.1,3.3,0.1,0.1
WSC North,Cuesta,Jake Verschoyle,19,CG,CG,,48.0,13.7,31.9,4.2,2.3
WSC North,Cuesta,Jayden Ares,23,CG,CG,,39.5,44.4,12.8,0.9,2.4
WSC North,Cuesta,Jeffrey Bujan,20,s-PG,s-PG,,56.3,29.8,12.5,0.1,1.3
WSC North,Cuesta,Luis Cerqueira,9,S-PF,S-PF,,2.2,1.9,26.0,66.1,3.7
WSC North,Cuesta,Malik Bailey,17,CG,CG,,20.6,65.2,6.9,0.0,7.3
WSC North,Cuesta,Stevie Waiters,28,CG,CG,,31.4,29.8,24.1,12.7,2.0
WSC North,Cuesta,TJ Maveety,27,CG,CG,,7.5,86.4,3.9,0.0,2.1
WSC North,Cuesta,Yash Patel,24,CG,CG,,46.3,13.8,37.5,1.8,0.5
WSC North,LA Pierce,Davion Brooks,6,CG,CG,,34.2,49.3,13.0,0.4,3.1
WSC North,LA Pierce,Dmarcus Higgs,25,WG,WG,,7.5,16.0,55.7,12.4,8.4
WSC North,LA Pierce,Dominic Williams,21,WG,WG,,7.8,26.2,53.9,6.6,5.5
WSC North,LA Pierce,Douglas Mensa,20,S-PF,S-PF,,0.1,0.4,27.6,70.6,1.3
WSC North,LA Pierce,Elijah Elohim,16,WG,WG,,10.0,24.1,44.3,14.5,7.0
WSC North,LA Pierce,GD Deng,27,WG,WG,,4.9,34.0,51.8,5.5,3.9
WSC North,LA Pierce,Isiah Salim,28,CG,CG,,35.3,64.5,0.2,0.0,0.0
WSC North,LA Pierce,Jaden Smith,16,s-PG,s-PG,,54.9,8.5,28.7,7.5,0.4
WSC North,LA Pierce,Jaden Williams,28,WF,WF,,3.7,11.4,56.5,24.1,4.3
WSC North,LA Pierce,Jamarié Bailey,26,WG,WG,,15.7,48.9,32.1,1.6,1.6
WSC North,LA Pierce,Jule Sims,20,PF/C,PF/C,,0.0,0.1,7.7,91.2,0.9
WSC North,LA Pierce,Kameron Brown,25,WG,WG,,11.7,56.3,26.0,3.9,2.1
WSC North,LA Pierce,Keshawn Christian,17,PF/C,PF/C,,0.1,2.0,0.4,94.4,3.1
WSC North,LA Pierce,Lawrence Caudillo,19,PG,PG,,95.8,4.0,0.2,0.0,0.0
WSC North,LA Pierce,Nima Mansouri,26,WG,WG,,25.6,32.3,39.2,1.4,1.6
WSC North,LA Pierce,Petey Gbenle,15,WG,WG,,25.6,34.9,28.5,3.1,7.9
WSC North,LA Pierce,Wayne Black,20,WG,WG,,16.6,11.0,66.5,5.1,0.8
WSC North,Moorpark,AJ Spooner,21,CG,CG,,48.4,38.0,10.6,0.0,2.9
WSC North,Moorpark,Avi Halpert,28,s-PG,s-PG,,51.1,48.6,0.2,0.0,0.0
WSC North,Moorpark,Chase Aronowitz,29,s-PG,s-PG,,53.5,40.6,3.9,0.2,1.9
WSC North,Moorpark,Clark Holden,28,WG,WG,,24.3,41.2,31.0,1.5,2.0
WSC North,Moorpark,Dylan Hoyt,21,WF,WF,,0.4,2.3,62.5,32.2,2.5
WSC North,Moorpark,Jack Benyshek,28,WG,WG,,8.9,34.9,50.0,5.7,0.4
WSC North,Moorpark,Jamaal Unuakalu,29,C,C,,0.0,0.0,0.0,0.3,99.7
WSC North,Moorpark,Jeremiah Windham,29,CG,CG,,35.7,28.8,32.9,1.1,1.4
WSC North,Moorpark,Jordan Torres,27,s-PG,s-PG,,84.7,14.3,1.0,0.0,0.0
WSC North,Moorpark,Kemani Bandy,21,WF,WF,,2.5,3.6,59.5,31.1,3.3
WSC North,Moorpark,Kenji Cooper,29,CG,CG,,17.2,72.1,6.2,0.6,3.9
WSC North,Moorpark,Lucas Fenske,27,s-PG,s-PG,,65.5,25.8,8.0,0.1,0.6
WSC North,Moorpark,Rocco Pompeo,25,s-PG,s-PG,,65.9,24.5,8.9,0.3,0.4
WSC North,Moorpark,Wes Glantz,12,S-PF,S-PF,,0.1,0.4,36.3,60.0,3.3
WSC North,Oxnard,Anthony Alfaro,12,WF,WF,,7.1,5.9,63.5,18.9,4.6
WSC North,Oxnard,Daniel Ortiz,24,CG,CG,,23.3,59.5,12.9,2.3,2.0
WSC North,Oxnard,Devari Davis,22,CG,CG,,35.7,52.9,10.4,0.5,0.4
WSC North,Oxnard,Elijah Del Rio Sanchez,7,PG,PG,,96.3,2.3,1.3,0.0,0.1
WSC North,Oxnard,Ethan Macias,24,CG,CG,,43.4,44.1,10.3,0.4,1.9
WSC North,Oxnard,Isaac Means,23,WG,WG,,4.2,16.6,65.6,10.2,3.4
WSC North,Oxnard,Isaiah Mercado,13,PG,PG,,99.5,0.5,0.0,0.0,0.0
WSC North,Oxnard,Jacob Mora,14,S-PF,S-PF,,0.0,0.3,41.5,57.4,0.7
WSC North,Oxnard,Noah Del Rio Sanchez,24,CG,CG,,27.6,67.3,4.8,0.2,0.1
WSC North,Oxnard,Rashaan Rucker,22,S-PF,S-PF,,0.1,0.9,47.8,49.7,1.5
WSC North,Oxnard,Robbie Shulze,23,WG,WG,,15.8,19.1,58.9,3.8,2.5
WSC North,Oxnard,Syian Sweat,24,WG,WG,,30.0,23.4,43.8,2.0,0.8
WSC North,Oxnard,Theo Briscoe,23,CG,CG,,40.6,55.7,3.6,0.0,0.1
WSC North,Santa Barbara,Aiden Munoz,23,WG,WG,,35.5,27.7,35.9,0.5,0.3
WSC North,Santa Barbara,David Coniglio,17,WG,WG,,15.3,40.0,35.4,1.6,7.7
WSC North,Santa Barbara,Ethan Boness,28,CG,CG,,48.0,47.7,4.1,0.0,0.2
WSC North,Santa Barbara,Evan David,26,WF,WF,,1.2,1.4,66.2,30.3,0.9
WSC North,Santa Barbara,Fray Villalta-Guevara,27,WF,WF,,0.4,1.1,57.1,39.1,2.4
WSC North,Santa Barbara,Isaiah Hicks,25,WG,WG,,24.2,43.3,32.0,0.2,0.3
WSC North,Santa Barbara,Jonathan Becerra,25,PG,PG,,93.6,5.7,0.6,0.0,0.1
WSC North,Santa Barbara,Max Marquez,21,WF,WF,,0.6,1.0,63.7,33.8,1.0
WSC North,Santa Barbara,Nick Tjaden,28,PG,PG,,97.8,2.0,0.3,0.0,0.0
WSC North,Santa Barbara,Robert Davies,26,s-PG,s-PG,,68.9,18.6,11.4,0.2,0.9
WSC North,Santa Barbara,Truman Teuber,20,CG,CG,,23.8,61.2,14.1,0.3,0.7
WSC North,Santa Barbara,Tyler Williams,27,WG,WG,,18.6,52.8,26.5,0.6,1.5
WSC North,Santa Barbara,William Pace,27,S-PF,S-PF,,0.1,1.3,45.8,51.3,1.5
WSC North,Ventura,Beckham Rutherford,24,s-PG,s-PG,,76.1,20.7,2.7,0.0,0.4
WSC North,Ventura,Blake Berry,17,s-PG,s-PG,,77.2,19.0,3.7,0.0,0.1
WSC North,Ventura,Caleb Geisendorfer,22,WF,WF,,1.2,7.7,71.4,12.1,7.5
WSC North,Ventura,Caleb Gilbert,28,PF/C,PF/C,,0.1,3.0,4.8,17.2,74.8
WSC North,Ventura,Carter Alexander,23,CG,CG,,24.1,52.0,18.6,2.9,2.4
WSC North,Ventura,Derrick Young,24,WF,WF,,0.3,1.4,70.6,26.0,1.7
WSC North,Ventura,Dominik Contreras,27,WG,WG,,22.3,53.9,21.4,0.7,1.7
WSC North,Ventura,Gerard Bolden,5,s-PG,s-PG,,71.1,27.2,1.3,0.0,0.4
WSC North,Ventura,Kai Johnson,20,WG,WG,,21.5,31.9,44.7,1.3,0.6
WSC North,Ventura,Landreau Tate,16,CG,CG,,44.7,40.1,13.8,0.9,0.5
WSC North,Ventura,Mykayle McCoy,14,WF,WF,,0.6,2.5,57.6,33.2,6.1
WSC North,Ventura,Reese Widerburg,28,CG,CG,,23.9,61.3,13.8,0.4,0.6
WSC North,Ventura,Rick Djouwe,26,WG,WG,,12.5,14.8,62.5,6.8,3.5
WSC North,Ventura,Vernon Henry,21,s-PG,s-PG,,60.3,15.0,24.0,0.6,0.1
WSC South,Antelope Valley,Amir Johnson,24,s-PG,s-PG,,62.2,27.2,9.9,0.5,0.2
WSC South,Antelope Valley,Ashton Eckert,26,s-PG,s-PG,,54.5,6.3,32.8,6.0,0.4
WSC South,Antelope Valley,Brody Bolotnick,20,WG,WG,,12.1,8.8,69.7,8.0,1.5
WSC South,Antelope Valley,Cayden Stewart,21,WF,WF,,0.9,1.6,71.5,25.1,1.0
WSC South,Antelope Valley,Chris Greene,28,S-PF,S-PF,,0.2,0.5,40.0,57.4,2.0
WSC South,Antelope Valley,Jaden Bridgemohan,20,S-PF,S-PF,,0.2,1.5,44.8,50.4,3.1
WSC South,Antelope Valley,Josh Montiano,28,s-PG,s-PG,,52.1,41.8,5.9,0.1,0.1
WSC South,Antelope Valley,KJ Beachem,15,WG,WG,,14.2,30.5,37.9,7.3,10.1
WSC South,Antelope Valley,Malachi Jones,22,WG,WG,,8.8,69.6,19.4,0.9,1.4
WSC South,Antelope Valley,Malik Larane,29,CG,CG,,17.7,77.5,3.2,0.3,1.3
WSC South,Antelope Valley,Mike Gonzalez,9,PG,PG,,93.8,3.3,2.8,0.0,0.1
WSC South,Antelope Valley,Omari Mathis,28,WG,WG,,9.9,25.0,56.5,5.7,2.9
WSC South,Antelope Valley,Ryan Frazer,29,WG,WG,,10.4,40.2,33.0,10.8,5.6
WSC South,Antelope Valley,Tre Hawkins,29,CG,CG,,24.7,74.7,0.3,0.1,0.2
WSC South,Antelope Valley,Xa Landry,28,CG,CG,,37.4,59.2,2.9,0.2,0.3
WSC South,Bakersfield,Andrew Hill,28,CG,CG,,39.0,53.4,7.0,0.1,0.5
WSC South,Bakersfield,Elijah Williams,22,PF/C,PF/C,,0.0,0.3,8.2,81.9,9.6
WSC South,Bakersfield,Erik Gallardo,25,S-PF,S-PF,,0.2,0.9,45.6,49.1,4.1
WSC South,Bakersfield,Kemonte Jackson,27,WG,WG,,14.0,49.0,22.2,2.2,12.7
WSC South,Bakersfield,Kevin Enriquez,13,WG,WG,,23.4,33.4,32.5,3.2,7.4
WSC South,Bakersfield,Larry Atkerson,18,PF/C,PF/C,,0.2,2.0,11.4,37.6,48.8
WSC South,Bakersfield,Malik Petty,27,WG,WG,,5.7,37.0,32.6,20.2,4.6
WSC South,Bakersfield,Mekhi Martinez,27,PG,PG,,99.9,0.0,0.0,0.0,0.0
WSC South,Bakersfield,Ned Caldwell,11,s-PG,s-PG,,74.2,24.6,0.8,0.0,0.3
WSC South,Bakersfield,Ollie Fell,27,WG,WG,,9.5,25.6,50.3,7.2,7.5
WSC South,Bakersfield,Sean Johnson,28,WG,WG,,13.9,54.9,18.4,0.3,12.6
WSC South,Bakersfield,Terrin Dickey,19,S-PF,S-PF,,0.2,1.1,30.4,67.9,0.4
WSC South,Bakersfield,Trevon Perry,15,CG,CG,,41.9,55.5,2.1,0.3,0.2
WSC South,Bakersfield,Tyler Silva,28,CG,CG,,31.4,64.6,3.2,0.1,0.7
WSC South,Canyons,Andrew Ezenwa,27,WG,WG,,5.5,11.5,67.9,13.1,2.1
WSC South,Canyons,Deshawn Herold,22,CG,CG,,48.0,39.6,10.6,0.3,1.5
WSC South,Canyons,Isaiah Baptista,28,s-PG,s-PG,,52.3,37.2,10.1,0.1,0.3
WSC South,Canyons,Isaiah Ortega,28,PG,PG,,96.0,3.6,0.3,0.0,0.0
WSC South,Canyons,Jacob Gonzalez,28,WF,WF,,5.9,2.9,72.5,17.7,0.9
WSC South,Canyons,Jeramiah Walker,6,PG,PG,,89.4,7.7,2.9,0.0,0.0
WSC South,Canyons,Jeremiah Walker,22,s-PG,s-PG,,77.5,19.6,2.7,0.1,0.0
WSC South,Canyons,Jonah El-Farra,28,PF/C,PF/C,,0.0,0.1,5.5,93.4,1.0
WSC South,Canyons,Joshua Barnett,27,CG,CG,,21.2,74.5,3.6,0.2,0.5
WSC South,Canyons,Logan Ghoumari,28,WG,WG,,19.8,37.5,37.8,1.0,3.8
WSC South,Canyons,Mason Savery,24,WF,WF,,1.0,6.9,67.4,8.8,15.9
WSC South,Canyons,Raz Orbach,23,WG,WG,,12.1,17.3,59.7,5.0,5.9
WSC South,Citrus,Brandon Suber,29,WF,WF,,3.5,15.1,60.1,19.9,1.3
WSC South,Citrus,Brenick Soliday,28,s-PG,s-PG,,77.3,15.2,6.6,0.3,0.6
WSC South,Citrus,EJ Bryson,17,CG,CG,,25.5,68.1,6.1,0.2,0.1
WSC South,Citrus,Grant Martin,29,WG,WG,,11.9,41.3,22.2,16.3,8.3
WSC South,Citrus,JJ Mitchell,29,PF/C,PF/C,,0.3,8.0,2.3,34.3,55.2
WSC South,Citrus,Malik Khouzam,29,CG,CG,,43.5,55.9,0.5,0.0,0.0
WSC South,Citrus,Marlon Haggard,27,WG,WG,,24.7,29.2,38.2,5.9,2.0
WSC South,Citrus,Myles Blackman,28,WF,WF,,4.3,18.6,37.2,8.9,30.9
WSC South,Citrus,Noah Smith,12,s-PG,s-PG,,67.6,26.7,4.7,0.1,0.9
WSC South,Citrus,Rudy Suarez,29,s-PG,s-PG,,60.4,39.5,0.1,0.0,0.0
WSC South,Citrus,Ty Barlow,10,WF,WF,,2.2,6.7,56.9,28.0,6.3
WSC South,Citrus,Tyrel Creger,29,CG,CG,,25.3,70.6,3.9,0.0,0.1
WSC South,Citrus,Xerian Anderson,14,WG,WG,,12.1,30.2,50.6,3.0,4.1
WSC South,Citrus,Zaye Salgado,23,s-PG,s-PG,,73.7,19.1,6.3,0.1,0.8
WSC South,Citrus,Zeke Pannell,8,CG,CG,,28.3,45.7,21.4,1.5,3.1
WSC South,Glendale,Abiel Pearl,25,WG,WG,,5.8,33.2,37.9,9.6,13.6
WSC South,Glendale,Alex Altounian,22,WG,WG,,21.0,6.4,63.7,8.4,0.4
WSC South,Glendale,Arplar Harmandjian,9,WF,WF,,7.1,5.4,60.6,24.5,2.4
WSC South,Glendale,Braxton Williams,24,WF,WF,,0.3,1.0,56.6,40.1,2.0
WSC South,Glendale,Colin O'Malley,27,CG,CG,,31.3,53.9,13.3,0.4,1.1
WSC South,Glendale,Dahnte Russell,27,PG,PG,,91.9,8.1,0.0,0.0,0.0
WSC South,Glendale,Elijah Groves,26,WG,WG,,3.4,30.8,39.9,5.7,20.2
WSC South,Glendale,Karson Peffer,25,WG,WG,,3.3,45.9,40.2,1.2,9.4
WSC South,Glendale,Kong Neyall,7,WG,WG,,29.2,32.0,32.7,4.2,1.8
WSC South,Glendale,Mateja Milicevic,7,s-PG,s-PG,,69.8,18.9,9.0,0.3,1.9
WSC South,Glendale,Powell Mousaian,25,WF,WF,,3.9,16.7,48.8,21.4,9.2
WSC South,Glendale,Tyson Jackson,29,CG,CG,,18.8,67.7,13.0,0.3,0.3
WSC South,LA Valley,Andrew Angulo,25,WG,WG,,12.0,56.7,29.0,1.1,1.2
WSC South,LA Valley,Chris Barrera,24,PG,PG,,93.2,5.5,1.3,0.0,0.0
WSC South,LA Valley,Derrick Anderson,13,WG,WG,,11.4,75.8,11.2,0.7,0.8
WSC South,LA Valley,Justin Watson,24,s-PG,s-PG,,78.6,14.5,6.6,0.1,0.1
WSC South,LA Valley,Keden Porter,25,CG,CG,,24.5,63.1,11.2,0.3,0.9
WSC South,LA Valley,Khalil Forrester,22,CG,CG,,41.2,52.1,6.4,0.1,0.1
WSC South,LA Valley,Kory Blunt,25,WG,WG,,6.1,68.5,14.4,7.6,3.4
WSC South,LA Valley,Noah Rasdall,10,s-PG,s-PG,,50.9,46.8,2.1,0.1,0.0
WSC South,LA Valley,Yah Humphrey,25,CG,CG,,18.6,70.9,9.0,0.4,1.0
WSC South,LA Valley,Zyaun Lee,17,WF,WF,,0.2,3.4,45.9,26.1,24.4
WSC South,Santa Monica,Amar Brown,12,CG,CG,,18.7,69.4,3.6,0.0,8.3
WSC South,Santa Monica,Brooklyn Caldwell,26,WG,WG,,15.8,13.1,65.6,4.3,1.2
WSC South,Santa Monica,David Solomon,29,PF/C,PF/C,,0.0,0.1,4.0,92.8,3.1
WSC South,Santa Monica,Elijah Scranton,27,PF/C,PF/C,,0.0,0.0,0.4,99.2,0.4
WSC South,Santa Monica,Jahveon Medearis,28,s-PG,s-PG,,55.3,41.7,2.9,0.0,0.2
WSC South,Santa Monica,Jason Hilliard,27,WF,WF,,2.1,17.0,49.6,10.9,20.4
WSC South,Santa Monica,Jay'len Carter,26,CG,CG,,32.1,58.9,6.9,0.1,1.9
WSC South,Santa Monica,Lafayette Williams,27,s-PG,s-PG,,61.4,34.0,4.0,0.1,0.5
WSC South,Santa Monica,MJ Johnson,18,WG,WG,,13.5,40.1,25.8,3.3,17.3
WSC South,Santa Monica,Mike Hill,28,CG,CG,,39.1,50.1,9.5,0.8,0.6
WSC South,Santa Monica,Raymond Watts,24,WG,WG,,8.8,22.1,57.4,5.7,6.0
WSC South,Santa Monica,Shakour Sidney,21,WG,WG,,12.1,14.2,54.4,5.5,13.9
WSC South,Santa Monica,Thomasi Gilgeous-Alexander,27,CG,CG,,43.2,46.1,9.3,0.3,1.2
WSC South,West LA,Blake Lander,31,CG,CG,,16.2,73.2,9.0,0.7,0.9
WSC South,West LA,Blane Lander,16,WG,WG,,13.4,21.8,55.6,4.6,4.7
WSC South,West LA,Brandon Williams Jr.,16,WF,WF,,1.4,10.4,35.1,25.8,27.4
WSC South,West LA,Bryce Wimbish,31,WG,WG,,20.7,48.0,28.6,0.9,1.8
WSC South,West LA,CJ Hardy,31,CG,CG,,24.8,75.1,0.1,0.0,0.0
WSC South,West LA,Carey Page III,17,WG,WG,,3.0,14.9,70.8,9.4,1.9
WSC South,West LA,Chidubem Akametu,30,WF,WF,,0.5,1.4,52.7,44.5,0.8
WSC South,West LA,Daniel Cooper,31,CG,CG,,43.5,51.0,5.3,0.1,0.2
WSC South,West LA,Eric Wright Jr.,26,CG,CG,,42.4,45.2,11.5,0.3,0.6
WSC South,West LA,Isaiah Daniel,28,CG,CG,,37.9,43.8,17.9,0.2,0.2
WSC South,West LA,Jacob LaCount,20,s-PG,s-PG,,68.5,25.5,4.9,0.2,1.0
WSC South,West LA,Jonathan Nelson,18,WF,WF,,0.7,1.4,57.9,36.8,3.2
WSC South,West LA,Kobe Reed,18,PG,PG,,87.5,10.4,2.0,0.0,0.1
WSC South,West LA,Marland Harris,31,C,C,,0.0,0.0,0.0,3.0,96.9
WSC South,West LA,Ty Harris,22,WG,WG,,12.4,32.9,44.8,3.1,6.7
